"","DR","CRIMETYPE.1","CRIMETYPE.2","CRIMETYPE.3","CRIMETYPE.4","CRIMETYPE.5","CRIMETYPE.6"
"21760", 90523709,AGG,AGG,AGG,AGG,AGG,AGG
"21761",112118701,AGG,AGG,AGG,AGG,AGG,AGG
"21762",100311906,AGG,AGG,AGG,AGG,AGG,AGG
"21763",111810984,AGG,AGG,AGG,AGG,AGG,AGG
"21764",111913939,AGG,AGG,AGG,AGG,AGG,AGG
"21765",100217592,AGG,AGG,AGG,AGG,AGG,AGG
"21766",120209975,AGG,AGG,AGG,AGG,0,AGG
"21767",100218637,AGG,AGG,AGG,AGG,AGG,0
"21768",121300951,AGG,AGG,AGG,AGG,AGG,AGG
"21769",100204741,AGG,AGG,AGG,AGG,AGG,0
"21770",110509974,AGG,AGG,AGG,AGG,AGG,AGG
"21771",120710474,AGG,AGG,AGG,AGG,0,AGG
"21772",121120005,AGG,AGG,AGG,AGG,AGG,AGG
"21773",112019879,AGG,AGG,AGG,AGG,AGG,AGG
"21774",111512860,AGG,AGG,AGG,AGG,AGG,AGG
"21775",101712972,AGG,AGG,AGG,AGG,AGG,AGG
"21776",131919685,AGG,AGG,AGG,AGG,AGG,AGG
"21777",131504507,AGG,AGG,AGG,AGG,AGG,AGG
"21778",120913124,AGG,AGG,AGG,AGG,AGG,AGG
"21779",121416257,AGG,AGG,0,AGG,AGG,AGG
"21780",121409387,AGG,AGG,AGG,AGG,AGG,AGG
"21781",112118226,AGG,AGG,0,0,AGG,0
"21782",120416030,AGG,AGG,AGG,AGG,AGG,AGG
"21783",120705777,AGG,AGG,AGG,AGG,AGG,AGG
"21784",110324969,AGG,0,0,AGG,AGG,AGG
"21785", 90516133,AGG,AGG,AGG,AGG,AGG,AGG
"21786", 90925313,AGG,AGG,AGG,AGG,AGG,AGG
"21787",130700764,AGG,AGG,AGG,AGG,AGG,AGG
"21788",122119420,AGG,AGG,AGG,AGG,AGG,AGG
"21789",130407324,AGG,AGG,AGG,AGG,AGG,AGG
"21790",111312372,AGG,AGG,AGG,AGG,AGG,AGG
"21791",120417582,AGG,AGG,AGG,AGG,AGG,AGG
"21792",100519024,AGG,AGG,AGG,AGG,0,AGG
"21793",101311560,AGG,AGG,0,AGG,AGG,0
"21794",141216744,AGG,AGG,AGG,AGG,AGG,AGG
"21795",131508388,AGG,AGG,0,AGG,AGG,AGG
"21796",101717251,AGG,AGG,AGG,AGG,AGG,AGG
"21797",140311386,AGG,AGG,AGG,AGG,AGG,AGG
"21798",100401101,AGG,AGG,AGG,AGG,AGG,AGG
"21799",111906792,AGG,AGG,AGG,AGG,AGG,AGG
"21800",141811912,AGG,AGG,AGG,AGG,AGG,AGG
"21801",131705191,AGG,AGG,AGG,AGG,AGG,AGG
"21802",111307923,0,AGG,AGG,AGG,AGG,AGG
"21803", 91610149,AGG,AGG,AGG,AGG,0,AGG
"21804",130807265,AGG,AGG,AGG,AGG,AGG,0
"21805",131206448,AGG,AGG,AGG,AGG,AGG,AGG
"21806",111016282,AGG,AGG,AGG,AGG,AGG,AGG
"21807",130608027,AGG,AGG,AGG,AGG,AGG,AGG
"21808",130317935,AGG,AGG,AGG,AGG,AGG,AGG
"21809",100109937,AGG,AGG,AGG,AGG,AGG,AGG
"21810",142107980,AGG,AGG,AGG,AGG,AGG,AGG
"21811",130518330,AGG,AGG,AGG,AGG,AGG,AGG
"21812",142111962,AGG,AGG,AGG,AGG,AGG,0
"21813",111020421,AGG,AGG,AGG,AGG,AGG,AGG
"21814",130518886,AGG,AGG,AGG,AGG,AGG,AGG
"21815",110218383,AGG,AGG,AGG,AGG,0,0
"21816",140612487,0,AGG,AGG,AGG,0,AGG
"21817",121404839,AGG,AGG,AGG,AGG,AGG,AGG
"21818",100605114,AGG,AGG,AGG,0,AGG,AGG
"21819", 90808514,AGG,AGG,AGG,AGG,AGG,AGG
"21820",121506451,AGG,AGG,0,AGG,AGG,AGG
"21821",101213732,AGG,AGG,AGG,AGG,AGG,AGG
"21822",140100551,AGG,AGG,AGG,AGG,AGG,AGG
"21823", 90922868,0,AGG,AGG,AGG,AGG,AGG
"21824",100304282,AGG,AGG,AGG,AGG,AGG,AGG
"21825", 91000823,AGG,AGG,AGG,AGG,AGG,AGG
"21826",141908535,AGG,AGG,AGG,AGG,AGG,AGG
"21827",110700564,AGG,AGG,AGG,AGG,AGG,AGG
"21828",111917894,AGG,AGG,AGG,AGG,AGG,AGG
"21829",120408665,AGG,AGG,AGG,AGG,AGG,0
"21830",101926947,0,AGG,AGG,AGG,AGG,AGG
"21831",100923850,AGG,AGG,AGG,AGG,AGG,AGG
"21832",121428415,AGG,AGG,AGG,AGG,AGG,AGG
"21833",121320874,AGG,AGG,AGG,AGG,AGG,AGG
"21834",141509215,AGG,AGG,AGG,AGG,AGG,AGG
"21835",122100641,AGG,AGG,AGG,AGG,AGG,AGG
"21836",101113894,AGG,AGG,AGG,AGG,AGG,AGG
"21837",131226557,AGG,AGG,AGG,AGG,AGG,AGG
"21838",111919038,0,0,0,AGG,0,AGG
"21839",101314668,AGG,AGG,AGG,AGG,AGG,AGG
"21840",101005271,AGG,AGG,AGG,AGG,AGG,AGG
"21841",100712429,AGG,AGG,AGG,AGG,AGG,AGG
"21842",131706290,AGG,AGG,AGG,AGG,AGG,AGG
"21843",121210076,AGG,AGG,AGG,AGG,AGG,AGG
"21844", 90100635,AGG,AGG,AGG,AGG,AGG,AGG
"21845",141910771,AGG,AGG,AGG,AGG,AGG,AGG
"21846",100317033,AGG,AGG,AGG,AGG,AGG,AGG
"21847", 92105004,AGG,AGG,AGG,AGG,AGG,AGG
"21848", 91229582,AGG,AGG,AGG,AGG,AGG,AGG
"21849",131507071,AGG,AGG,AGG,AGG,AGG,AGG
"21850",120621283,AGG,AGG,0,0,AGG,AGG
"21851",121104699,AGG,AGG,AGG,AGG,AGG,AGG
"21852",111110582,AGG,AGG,AGG,AGG,AGG,AGG
"21853",130808681,AGG,AGG,AGG,AGG,AGG,0
"21854",130811135,0,AGG,AGG,AGG,AGG,AGG
"21855",122021204,AGG,AGG,AGG,AGG,AGG,AGG
"21856", 90720523,AGG,AGG,AGG,AGG,AGG,AGG
"21857",121516166,AGG,AGG,AGG,AGG,AGG,AGG
"21858",101516280,AGG,AGG,AGG,AGG,AGG,AGG
"21859",111433632,AGG,AGG,AGG,AGG,AGG,AGG
"21860",101018995,AGG,AGG,AGG,AGG,AGG,0
"21861",100519871,0,AGG,AGG,AGG,AGG,AGG
"21862",140911501,AGG,AGG,AGG,AGG,AGG,AGG
"21863",130320347,AGG,AGG,AGG,AGG,AGG,0
"21864",140111930,AGG,0,0,0,AGG,AGG
"21865",120605215,AGG,AGG,AGG,AGG,AGG,AGG
"21866",130814688,0,AGG,AGG,AGG,AGG,AGG
"21867",121612117,AGG,AGG,AGG,AGG,AGG,AGG
"21868",141407694,0,AGG,AGG,AGG,AGG,AGG
"21869",102119212,0,AGG,0,0,AGG,0
"21870",130314077,AGG,AGG,AGG,AGG,AGG,AGG
"21871", 92018696,AGG,AGG,AGG,AGG,AGG,0
"21872", 90919520,AGG,AGG,AGG,AGG,AGG,AGG
"21873",121216670,AGG,AGG,AGG,AGG,AGG,AGG
"21874",141606966,AGG,AGG,AGG,AGG,AGG,AGG
"21875",131213882,AGG,AGG,AGG,AGG,0,0
"21876",140107492,AGG,AGG,AGG,AGG,AGG,AGG
"21877",120324337,AGG,AGG,AGG,AGG,AGG,AGG
"21878",131519907,AGG,AGG,AGG,AGG,AGG,AGG
"21879",121313885,AGG,AGG,AGG,AGG,AGG,AGG
"21880",140708036,AGG,AGG,AGG,AGG,AGG,AGG
"21881",140211536,AGG,AGG,AGG,AGG,AGG,AGG
"21882",111619124,AGG,AGG,AGG,AGG,AGG,AGG
"21883",120305042,AGG,AGG,AGG,AGG,AGG,AGG
"21884", 91314576,AGG,AGG,AGG,AGG,AGG,AGG
"21885",130505527,AGG,AGG,AGG,AGG,AGG,AGG
"21886", 91713190,AGG,AGG,AGG,AGG,AGG,AGG
"21887",130109378,AGG,AGG,AGG,AGG,AGG,AGG
"21888",100327944,AGG,AGG,0,AGG,AGG,AGG
"21889", 90630347,AGG,AGG,AGG,AGG,AGG,AGG
"21890",111615088,AGG,0,AGG,AGG,AGG,0
"21891",101308176,AGG,AGG,AGG,AGG,AGG,0
"21892",111521114,AGG,AGG,AGG,AGG,AGG,AGG
"21893",110317877,AGG,AGG,AGG,AGG,0,AGG
"21894",121414057,AGG,AGG,0,AGG,AGG,0
"21895",121109958,AGG,AGG,AGG,AGG,AGG,AGG
"21896",132006356,AGG,AGG,AGG,AGG,AGG,AGG
"21897",141106249,AGG,AGG,AGG,AGG,AGG,AGG
"21898",110406528,AGG,AGG,AGG,AGG,AGG,AGG
"21899",130512463,AGG,AGG,AGG,AGG,0,AGG
"21900",100325732,AGG,AGG,AGG,AGG,AGG,AGG
"21901", 92117038,AGG,AGG,AGG,AGG,AGG,AGG
"21902",122017344,AGG,AGG,AGG,0,AGG,0
"21903",131912089,AGG,AGG,AGG,AGG,AGG,AGG
"21904",142007522,AGG,AGG,AGG,AGG,AGG,AGG
"21905",130123308,0,AGG,0,AGG,AGG,AGG
"21906", 91312141,AGG,0,AGG,AGG,AGG,AGG
"21907", 91305311,AGG,AGG,AGG,AGG,AGG,0
"21908",110516974,AGG,AGG,AGG,AGG,AGG,AGG
"21909",130210237,AGG,AGG,AGG,AGG,AGG,AGG
"21910", 90331483,AGG,AGG,AGG,AGG,AGG,AGG
"21911",121319103,AGG,AGG,AGG,AGG,AGG,AGG
"21912", 91004255,AGG,AGG,AGG,AGG,AGG,AGG
"21913",120719156,AGG,AGG,AGG,AGG,AGG,AGG
"21914",100518893,AGG,AGG,AGG,AGG,AGG,AGG
"21915",111117091,0,AGG,AGG,AGG,AGG,AGG
"21916",131815232,AGG,AGG,AGG,0,AGG,AGG
"21917",120717030,0,AGG,AGG,AGG,AGG,AGG
"21918",130412532,AGG,0,0,AGG,AGG,AGG
"21919",130409991,AGG,AGG,AGG,AGG,AGG,0
"21920", 91607852,AGG,AGG,AGG,AGG,AGG,AGG
"21921",141709311,AGG,AGG,AGG,AGG,AGG,AGG
"21922",131713112,AGG,AGG,AGG,AGG,0,0
"21923", 91704760,AGG,AGG,AGG,AGG,AGG,AGG
"21924",112017843,AGG,AGG,AGG,AGG,AGG,AGG
"21925",141307714,AGG,AGG,0,AGG,AGG,AGG
"21926",101514745,AGG,AGG,AGG,AGG,AGG,AGG
"21927", 90509629,AGG,AGG,AGG,AGG,AGG,AGG
"21928",130404771,AGG,AGG,AGG,AGG,AGG,AGG
"21929",110512353,AGG,AGG,0,0,AGG,AGG
"21930",131422449,AGG,AGG,AGG,AGG,AGG,AGG
"21931",111822299,AGG,AGG,AGG,AGG,AGG,AGG
"21932",100311370,0,AGG,0,0,AGG,AGG
"21933",141208381,AGG,AGG,AGG,AGG,AGG,AGG
"21934", 91316690,AGG,AGG,AGG,AGG,AGG,AGG
"21935",110305893,AGG,AGG,AGG,AGG,AGG,AGG
"21936",130805012,0,AGG,AGG,AGG,AGG,AGG
"21937",121506134,AGG,AGG,AGG,AGG,0,AGG
"21938",101404323,AGG,AGG,AGG,AGG,AGG,AGG
"21939",120606771,AGG,AGG,AGG,AGG,AGG,AGG
"21940",101222549,AGG,AGG,AGG,AGG,AGG,AGG
"21941",101926194,AGG,AGG,AGG,AGG,AGG,AGG
"21942",100618884,AGG,AGG,AGG,AGG,AGG,AGG
"21943",101323405,AGG,0,AGG,AGG,AGG,AGG
"21944",120321190,AGG,0,0,AGG,0,0
"21945",121608547,AGG,AGG,AGG,AGG,AGG,AGG
"21946",120116118,AGG,AGG,AGG,AGG,AGG,AGG
"21947",110314814,AGG,AGG,AGG,AGG,AGG,AGG
"21948", 90511536,AGG,AGG,AGG,AGG,AGG,AGG
"21949",140608624,AGG,AGG,AGG,AGG,AGG,AGG
"21950",101820720,AGG,AGG,AGG,AGG,AGG,AGG
"21951",131204461,AGG,AGG,AGG,AGG,AGG,AGG
"21952",121721030,AGG,AGG,AGG,AGG,AGG,AGG
"21953",141110424,AGG,AGG,AGG,AGG,AGG,AGG
"21954",111018706,AGG,AGG,AGG,AGG,AGG,AGG
"21955",121715278,AGG,AGG,AGG,AGG,AGG,AGG
"21956", 90721048,AGG,AGG,AGG,AGG,AGG,AGG
"21957",121300791,AGG,AGG,AGG,AGG,AGG,AGG
"21958",121020351,AGG,AGG,AGG,AGG,0,0
"21959",102108172,AGG,0,0,AGG,AGG,AGG
"21960",101818922,AGG,AGG,AGG,AGG,AGG,AGG
"21961",110900800,AGG,AGG,AGG,AGG,AGG,AGG
"21962",120715289,AGG,AGG,AGG,AGG,AGG,AGG
"21963",140113244,AGG,AGG,AGG,AGG,AGG,AGG
"21964", 91305860,AGG,0,AGG,0,AGG,AGG
"21965",111310387,AGG,AGG,AGG,AGG,AGG,AGG
"21966", 91613950,AGG,AGG,AGG,AGG,AGG,0
"21967", 91315115,AGG,AGG,AGG,AGG,AGG,0
"21968",131705888,AGG,AGG,AGG,AGG,AGG,AGG
"21969",121222339,AGG,AGG,AGG,AGG,AGG,AGG
"21970",130514866,AGG,AGG,AGG,AGG,AGG,AGG
"21971",101801549,AGG,AGG,0,AGG,AGG,AGG
"21972",140313405,AGG,AGG,AGG,AGG,AGG,AGG
"21973",110309401,AGG,AGG,AGG,AGG,AGG,AGG
"21974",101917921,AGG,AGG,0,AGG,AGG,AGG
"21975",140310529,AGG,AGG,AGG,AGG,AGG,AGG
"21976", 91808057,AGG,AGG,AGG,AGG,AGG,AGG
"21977",110704088,0,AGG,AGG,AGG,AGG,AGG
"21978",130412348,AGG,AGG,AGG,AGG,AGG,AGG
"21979",141210223,AGG,AGG,AGG,AGG,AGG,AGG
"21980",141908118,AGG,AGG,AGG,AGG,AGG,0
"21981",122120369,0,AGG,AGG,AGG,0,AGG
"21982",101101224,AGG,AGG,AGG,AGG,AGG,AGG
"21983",102024112,AGG,AGG,AGG,AGG,AGG,AGG
"21984",111212813,AGG,AGG,AGG,AGG,AGG,AGG
"21985",130715001,AGG,AGG,AGG,AGG,0,AGG
"21986",110800543,AGG,AGG,AGG,AGG,AGG,AGG
"21987",101013115,AGG,AGG,AGG,AGG,AGG,AGG
"21988",110708312,0,AGG,AGG,AGG,0,AGG
"21989", 91904491,AGG,AGG,AGG,AGG,AGG,AGG
"21990", 91221576,AGG,AGG,AGG,AGG,AGG,AGG
"21991",121428259,AGG,AGG,AGG,AGG,AGG,AGG
"21992",141706823,AGG,AGG,AGG,AGG,AGG,AGG
"21993",102122586,AGG,AGG,AGG,AGG,AGG,AGG
"21994", 91816079,AGG,AGG,AGG,AGG,AGG,AGG
"21995",101721425,AGG,AGG,AGG,AGG,AGG,0
"21996",131923817,AGG,AGG,AGG,AGG,AGG,AGG
"21997",101906217,AGG,0,AGG,AGG,0,AGG
"21998",121227055,AGG,AGG,AGG,AGG,AGG,AGG
"21999",100500556,AGG,AGG,AGG,AGG,AGG,AGG
"22000",121304507,AGG,AGG,AGG,AGG,AGG,AGG
"22001",111306677,AGG,AGG,AGG,AGG,AGG,AGG
"22002",130317801,AGG,0,0,AGG,0,AGG
"22003",101819131,AGG,AGG,AGG,AGG,AGG,AGG
"22004", 90408327,AGG,AGG,AGG,AGG,AGG,AGG
"22005",131017756,AGG,AGG,0,0,AGG,AGG
"22006",130505596,AGG,AGG,AGG,AGG,AGG,AGG
"22007",131000501,AGG,AGG,AGG,AGG,AGG,AGG
"22008",130912856,AGG,AGG,AGG,AGG,AGG,AGG
"22009",100629896,AGG,AGG,AGG,AGG,AGG,AGG
"22010",101912613,AGG,AGG,0,AGG,AGG,AGG
"22011", 91623586,AGG,AGG,AGG,AGG,AGG,AGG
"22012",131515046,AGG,AGG,AGG,AGG,AGG,AGG
"22013",111321299,AGG,AGG,AGG,AGG,AGG,AGG
"22014", 91308111,AGG,AGG,AGG,AGG,AGG,AGG
"22015", 91522405,AGG,AGG,AGG,AGG,AGG,AGG
"22016",120919199,AGG,AGG,AGG,AGG,AGG,AGG
"22017",131519329,AGG,AGG,AGG,AGG,AGG,AGG
"22018",131304588,AGG,AGG,AGG,AGG,AGG,AGG
"22019",140207245,AGG,AGG,AGG,AGG,AGG,AGG
"22020",121005715,AGG,AGG,AGG,AGG,AGG,0
"22021",120109485,0,AGG,AGG,AGG,AGG,AGG
"22022",131118319,AGG,AGG,0,AGG,AGG,0
"22023",101304423,AGG,0,0,AGG,AGG,0
"22024",111420895,AGG,AGG,AGG,AGG,AGG,AGG
"22025",120109899,AGG,AGG,AGG,AGG,AGG,AGG
"22026",111208798,AGG,AGG,AGG,AGG,AGG,AGG
"22027",120909015,AGG,AGG,AGG,AGG,AGG,AGG
"22028",141209801,AGG,AGG,AGG,AGG,AGG,AGG
"22029",110107822,AGG,0,0,AGG,0,AGG
"22030",141111541,AGG,AGG,AGG,AGG,AGG,AGG
"22031",120609552,AGG,AGG,AGG,AGG,AGG,AGG
"22032",111019625,AGG,AGG,AGG,AGG,AGG,AGG
"22033",120616307,AGG,AGG,0,AGG,AGG,AGG
"22034", 92107622,AGG,AGG,AGG,AGG,AGG,AGG
"22035",111405600,0,AGG,AGG,AGG,AGG,0
"22036",130607768,AGG,AGG,AGG,AGG,AGG,AGG
"22037",102020117,AGG,AGG,AGG,AGG,AGG,AGG
"22038",121808273,AGG,AGG,AGG,AGG,AGG,AGG
"22039", 91604828,AGG,AGG,AGG,AGG,AGG,AGG
"22040", 90212279,AGG,AGG,AGG,0,AGG,AGG
"22041",130513315,0,AGG,AGG,AGG,0,AGG
"22042",141611323,0,AGG,AGG,AGG,AGG,AGG
"22043",110621601,0,AGG,AGG,AGG,0,AGG
"22044",101514618,AGG,AGG,AGG,AGG,AGG,AGG
"22045",101320148,AGG,AGG,AGG,0,AGG,0
"22046",140808300,AGG,AGG,AGG,AGG,0,0
"22047",131507703,AGG,AGG,AGG,AGG,AGG,AGG
"22048", 91908478,0,AGG,AGG,AGG,AGG,AGG
"22049",131222493,AGG,AGG,AGG,AGG,AGG,AGG
"22050",131307606,AGG,0,AGG,AGG,AGG,AGG
"22051",122011532,AGG,AGG,AGG,AGG,AGG,AGG
"22052",121213463,AGG,AGG,AGG,AGG,AGG,AGG
"22053",111119119,AGG,AGG,AGG,AGG,AGG,AGG
"22054", 91122323,AGG,AGG,AGG,AGG,AGG,AGG
"22055", 91022198,AGG,AGG,AGG,AGG,AGG,AGG
"22056", 91124613,AGG,AGG,AGG,AGG,AGG,AGG
"22057",131221961,0,AGG,AGG,AGG,AGG,AGG
"22058", 91223637,AGG,AGG,AGG,AGG,0,AGG
"22059",110624993,AGG,AGG,AGG,AGG,0,0
"22060",100807965,AGG,AGG,AGG,AGG,AGG,AGG
"22061",122004706,0,AGG,AGG,AGG,AGG,0
"22062",131504198,AGG,AGG,AGG,AGG,AGG,AGG
"22063", 90811257,AGG,AGG,AGG,AGG,0,AGG
"22064",110517415,AGG,AGG,AGG,AGG,0,AGG
"22065",140409941,AGG,AGG,AGG,AGG,AGG,AGG
"22066",112019513,0,AGG,AGG,AGG,AGG,AGG
"22067", 91621937,AGG,AGG,AGG,AGG,AGG,AGG
"22068",121221002,AGG,AGG,AGG,AGG,AGG,AGG
"22069",122118471,AGG,AGG,AGG,AGG,AGG,AGG
"22070",110718767,AGG,AGG,AGG,AGG,AGG,AGG
"22071", 91106614,AGG,AGG,AGG,AGG,AGG,AGG
"22072",121223497,AGG,AGG,AGG,0,AGG,AGG
"22073",112114740,AGG,AGG,AGG,AGG,AGG,AGG
"22074",111424602,AGG,AGG,AGG,AGG,AGG,AGG
"22075",140711157,AGG,AGG,AGG,0,AGG,AGG
"22076",101230260,AGG,AGG,AGG,AGG,AGG,AGG
"22077",120213313,AGG,AGG,AGG,AGG,AGG,0
"22078",140510379,AGG,AGG,AGG,AGG,AGG,AGG
"22079",121300960,AGG,AGG,AGG,AGG,AGG,AGG
"22080",120309216,AGG,AGG,AGG,AGG,AGG,AGG
"22081",130404274,AGG,AGG,AGG,AGG,AGG,0
"22082", 91913911,AGG,AGG,AGG,AGG,0,AGG
"22083",111718679,AGG,AGG,AGG,AGG,AGG,AGG
"22084",121300840,AGG,AGG,AGG,AGG,AGG,AGG
"22085",112008518,AGG,AGG,0,AGG,AGG,AGG
"22086",111227247,AGG,AGG,AGG,AGG,AGG,AGG
"22087",111610924,0,AGG,AGG,AGG,0,AGG
"22088",111011047,AGG,AGG,AGG,AGG,AGG,AGG
"22089",131504361,AGG,AGG,AGG,AGG,0,AGG
"22090", 91215121,AGG,AGG,AGG,AGG,AGG,AGG
"22091",110108688,AGG,AGG,AGG,0,AGG,AGG
"22092",111813323,AGG,AGG,AGG,AGG,AGG,0
"22093",102118024,AGG,AGG,AGG,AGG,AGG,AGG
"22094",131204503,AGG,AGG,AGG,AGG,AGG,AGG
"22095",110818196,AGG,AGG,AGG,AGG,AGG,AGG
"22096",120210097,AGG,AGG,AGG,AGG,AGG,0
"22097", 90108777,AGG,AGG,AGG,AGG,AGG,0
"22098", 91914064,AGG,AGG,AGG,AGG,AGG,AGG
"22099",100320821,AGG,AGG,AGG,AGG,AGG,AGG
"22100",101708655,AGG,AGG,AGG,AGG,AGG,AGG
"22101",111811810,AGG,AGG,AGG,AGG,AGG,AGG
"22102",130716090,AGG,AGG,AGG,AGG,AGG,AGG
"22103",101104102,AGG,AGG,AGG,AGG,AGG,AGG
"22104", 90123791,AGG,AGG,0,AGG,AGG,AGG
"22105",130715295,AGG,AGG,AGG,AGG,AGG,0
"22106",141505461,AGG,AGG,AGG,AGG,AGG,AGG
"22107",121311582,AGG,AGG,AGG,AGG,AGG,AGG
"22108",120613694,AGG,AGG,AGG,AGG,AGG,AGG
"22109",120314215,AGG,AGG,AGG,AGG,AGG,AGG
"22110",121818475,AGG,AGG,AGG,AGG,AGG,AGG
"22111",110501147,AGG,AGG,AGG,AGG,AGG,AGG
"22112",131520283,AGG,AGG,AGG,AGG,AGG,AGG
"22113",100609101,AGG,AGG,AGG,AGG,AGG,AGG
"22114",122111366,AGG,AGG,AGG,AGG,AGG,AGG
"22115",130318880,AGG,AGG,AGG,AGG,AGG,AGG
"22116",140907496,AGG,AGG,AGG,AGG,AGG,AGG
"22117",120311077,AGG,AGG,AGG,AGG,AGG,AGG
"22118",121016873,AGG,AGG,AGG,AGG,AGG,AGG
"22119", 91509672,AGG,AGG,AGG,AGG,AGG,AGG
"22120",110629734,AGG,AGG,AGG,AGG,AGG,AGG
"22121",122112583,AGG,AGG,AGG,AGG,AGG,AGG
"22122",101820759,AGG,AGG,AGG,0,AGG,0
"22123",120109252,AGG,AGG,AGG,AGG,AGG,AGG
"22124",110806467,AGG,AGG,AGG,AGG,AGG,AGG
"22125",102119977,AGG,AGG,AGG,AGG,AGG,AGG
"22126",130519543,AGG,AGG,AGG,AGG,AGG,AGG
"22127",130220702,AGG,AGG,AGG,AGG,AGG,AGG
"22128",111415529,AGG,AGG,AGG,AGG,AGG,AGG
"22129",121509641,AGG,AGG,0,AGG,AGG,0
"22130", 91419755,AGG,AGG,AGG,AGG,AGG,AGG
"22131",111513472,0,AGG,AGG,AGG,0,AGG
"22132", 90330506,AGG,AGG,AGG,AGG,AGG,AGG
"22133",130224173,AGG,AGG,AGG,0,AGG,0
"22134", 92008873,AGG,AGG,AGG,AGG,AGG,AGG
"22135", 91315923,AGG,AGG,AGG,0,AGG,AGG
"22136", 91808130,0,0,0,AGG,AGG,0
"22137",131226137,AGG,AGG,AGG,AGG,AGG,AGG
"22138",140313521,AGG,AGG,AGG,AGG,AGG,AGG
"22139", 91822025,AGG,AGG,0,AGG,AGG,AGG
"22140",121700702,AGG,AGG,AGG,AGG,AGG,AGG
"22141",111704312,AGG,AGG,AGG,AGG,AGG,AGG
"22142",120405007,AGG,AGG,AGG,AGG,AGG,AGG
"22143",100812305,AGG,AGG,AGG,AGG,AGG,0
"22144", 90605553,AGG,AGG,AGG,AGG,0,0
"22145",121521851,AGG,AGG,AGG,AGG,AGG,AGG
"22146",142012747,AGG,AGG,AGG,AGG,AGG,AGG
"22147",121607203,AGG,AGG,AGG,AGG,AGG,AGG
"22148",122017939,AGG,AGG,AGG,AGG,AGG,AGG
"22149",101124373,AGG,AGG,AGG,AGG,AGG,AGG
"22150",102112901,AGG,AGG,AGG,AGG,AGG,AGG
"22151",120418265,AGG,AGG,AGG,AGG,AGG,AGG
"22152",101210699,AGG,AGG,AGG,AGG,AGG,0
"22153", 91812762,AGG,AGG,AGG,AGG,AGG,0
"22154",110314626,AGG,AGG,AGG,AGG,AGG,AGG
"22155",120700923,0,AGG,AGG,AGG,AGG,0
"22156", 91718739,0,AGG,AGG,AGG,0,0
"22157",131205519,AGG,AGG,AGG,AGG,AGG,AGG
"22158",140305967,AGG,AGG,AGG,AGG,AGG,AGG
"22159",141707851,0,AGG,AGG,AGG,AGG,AGG
"22160",130518777,AGG,AGG,AGG,AGG,AGG,AGG
"22161",120813962,AGG,AGG,AGG,AGG,AGG,AGG
"22162",121430423,AGG,AGG,AGG,AGG,AGG,AGG
"22163",131418962,AGG,AGG,AGG,AGG,AGG,AGG
"22164",130409370,AGG,0,AGG,AGG,AGG,AGG
"22165", 91821452,AGG,AGG,0,AGG,AGG,AGG
"22166",141608766,AGG,0,0,AGG,AGG,AGG
"22167",100717506,AGG,AGG,AGG,AGG,0,AGG
"22168", 90219628,AGG,AGG,AGG,AGG,AGG,AGG
"22169",140113249,AGG,AGG,AGG,AGG,AGG,AGG
"22170", 90706826,AGG,AGG,AGG,AGG,AGG,AGG
"22171",141608784,AGG,AGG,AGG,AGG,AGG,AGG
"22172",141910474,AGG,AGG,AGG,AGG,AGG,AGG
"22173",111807579,AGG,AGG,AGG,AGG,AGG,AGG
"22174",111411862,AGG,AGG,AGG,0,AGG,0
"22175",140211815,AGG,AGG,AGG,AGG,AGG,AGG
"22176",101504359,AGG,AGG,AGG,AGG,0,0
"22177", 91723255,AGG,AGG,AGG,AGG,AGG,AGG
"22178",110716937,AGG,AGG,AGG,0,AGG,0
"22179",130126469,AGG,AGG,AGG,AGG,AGG,AGG
"22180",131107399,AGG,AGG,AGG,AGG,AGG,AGG
"22181",110408267,AGG,AGG,AGG,AGG,0,AGG
"22182", 91412437,AGG,AGG,AGG,AGG,AGG,AGG
"22183",102116266,AGG,AGG,AGG,AGG,AGG,AGG
"22184",111909547,AGG,AGG,AGG,AGG,AGG,AGG
"22185",111713684,AGG,AGG,AGG,AGG,AGG,AGG
"22186", 90416096,AGG,AGG,AGG,AGG,AGG,AGG
"22187",120509812,AGG,AGG,AGG,AGG,AGG,AGG
"22188", 92124023,AGG,AGG,AGG,AGG,AGG,AGG
"22189",141806357,AGG,0,0,AGG,AGG,AGG
"22190",101705963,0,AGG,AGG,0,AGG,AGG
"22191",101007974,AGG,AGG,AGG,AGG,AGG,0
"22192", 90315456,AGG,AGG,AGG,0,AGG,0
"22193",120204183,AGG,AGG,AGG,0,AGG,0
"22194",120816656,AGG,AGG,AGG,AGG,AGG,AGG
"22195",121224301,AGG,AGG,AGG,0,AGG,0
"22196",121711182,AGG,0,AGG,AGG,AGG,AGG
"22197",111714615,AGG,AGG,AGG,AGG,0,0
"22198",130705088,0,AGG,AGG,AGG,0,AGG
"22199",141006973,AGG,AGG,AGG,AGG,AGG,AGG
"22200",120710677,AGG,AGG,AGG,AGG,AGG,AGG
"22201",120800710,AGG,AGG,AGG,AGG,AGG,AGG
"22202",120318131,AGG,AGG,AGG,AGG,AGG,AGG
"22203",131304744,AGG,AGG,AGG,AGG,AGG,AGG
"22204",131409368,AGG,AGG,AGG,AGG,AGG,0
"22205",112017478,AGG,AGG,AGG,AGG,0,AGG
